prodotto_id,codice_barre,nome,descrizione,categoria,prezzo_netto,iva_percento,prezzo_lordo,attivo,updated_at
2266,8203006839571,Prodotto Latticini Extra 2266,Prodotto Latticini Extra 2266 - descrizione commerciale,Latticini,3.11,10,3.42,0,2026-01-13 09:25:01
2267,8874960406301,Prodotto Surgelati Formato Famiglia 2267,Prodotto Surgelati Formato Famiglia 2267 - descrizione commerciale,Surgelati,7.09,10,7.8,1,2026-01-07 09:25:01
2268,8690993698383,Prodotto Panetteria Extra 2268,Prodotto Panetteria Extra 2268 - descrizione commerciale,Panetteria,1.22,10,1.34,1,2026-01-30 09:25:01
2269,8507148480577,Prodotto Bevande Premium 2269,Prodotto Bevande Premium 2269 - descrizione commerciale,Bevande,2.13,10,2.34,1,2026-01-29 09:25:01
2270,8237236303991,Prodotto Igiene Extra 2270,Prodotto Igiene Extra 2270 - descrizione commerciale,Igiene,4.14,10,4.55,1,2026-01-15 09:25:01
2271,8798173635353,Prodotto Bevande Classico 2271,Prodotto Bevande Classico 2271 - descrizione commerciale,Bevande,2.65,10,2.92,1,2026-01-06 09:25:01
2272,8108444377326,Prodotto Igiene Bio 2272,Prodotto Igiene Bio 2272 - descrizione commerciale,Igiene,6.68,10,7.35,1,2026-01-19 09:25:01
2273,8426221479149,Prodotto Bevande Bio 2273,Prodotto Bevande Bio 2273 - descrizione commerciale,Bevande,0.83,10,0.91,1,2026-01-27 09:25:01
2274,8389732453472,Prodotto Surgelati Integrale 2274,Prodotto Surgelati Integrale 2274 - descrizione commerciale,Surgelati,5.34,10,5.87,1,2026-01-02 09:25:01
2275,8335615410549,Prodotto Igiene Premium 2275,Prodotto Igiene Premium 2275 - descrizione commerciale,Igiene,3.36,10,3.7,1,2026-01-17 09:25:01
2276,8760941080172,Prodotto Bevande Senza Zucchero 2276,Prodotto Bevande Senza Zucchero 2276 - descrizione commerciale,Bevande,0.83,10,0.91,1,2026-01-12 09:25:01
2277,8807172614612,Prodotto Latticini Senza Zucchero 2277,Prodotto Latticini Senza Zucchero 2277 - descrizione commerciale,Latticini,3.86,10,4.25,1,2026-01-29 09:25:01
2278,8158111437786,Prodotto Surgelati Formato Famiglia 2278,Prodotto Surgelati Formato Famiglia 2278 - descrizione commerciale,Surgelati,4.22,10,4.64,1,2026-01-06 09:25:01
2279,8695678819841,Prodotto Igiene Extra 2279,Prodotto Igiene Extra 2279 - descrizione commerciale,Igiene,4.7,10,5.17,1,2026-01-08 09:25:01
2280,8402084534910,Prodotto Alimentari Classico 2280,Prodotto Alimentari Classico 2280 - descrizione commerciale,Alimentari,5.3,10,5.83,1,2026-01-17 09:25:01
2281,8314097130011,Prodotto Alimentari Bio 2281,Prodotto Alimentari Bio 2281 - descrizione commerciale,Alimentari,3.76,10,4.14,1,2026-01-16 09:25:01
2282,8848333718044,Prodotto Surgelati Extra 2282,Prodotto Surgelati Extra 2282 - descrizione commerciale,Surgelati,1.95,10,2.15,1,2026-01-26 09:25:01
2283,8500658138608,Prodotto Alimentari Extra 2283,Prodotto Alimentari Extra 2283 - descrizione commerciale,Alimentari,2.14,10,2.35,1,2026-01-19 09:25:01
2284,8680664734047,Prodotto Casa Classico 2284,Prodotto Casa Classico 2284 - descrizione commerciale,Casa,2.52,10,2.77,1,2026-01-15 09:25:01
2285,8169607179425,Prodotto Alimentari Convenienza 2285,Prodotto Alimentari Convenienza 2285 - descrizione commerciale,Alimentari,4.01,10,4.41,1,2026-01-18 09:25:01
2286,8108157841154,Prodotto Panetteria Extra 2286,Prodotto Panetteria Extra 2286 - descrizione commerciale,Panetteria,1.91,10,2.1,1,2026-01-15 09:25:01
2287,8778425295847,Prodotto Latticini Bio 2287,Prodotto Latticini Bio 2287 - descrizione commerciale,Latticini,4.67,10,5.14,1,2026-01-01 09:25:01
2288,8492227571769,Prodotto Alimentari Senza Zucchero 2288,Prodotto Alimentari Senza Zucchero 2288 - descrizione commerciale,Alimentari,5.34,10,5.87,1,2026-01-30 09:25:01
2289,8340402090740,Prodotto Bevande Senza Zucchero 2289,Prodotto Bevande Senza Zucchero 2289 - descrizione commerciale,Bevande,0.89,10,0.98,1,2026-01-08 09:25:01
2290,8399717879812,Prodotto Surgelati Classico 2290,Prodotto Surgelati Classico 2290 - descrizione commerciale,Surgelati,4.69,10,5.16,1,2026-01-29 09:25:01
2291,8812394878754,Prodotto Igiene Senza Zucchero 2291,Prodotto Igiene Senza Zucchero 2291 - descrizione commerciale,Igiene,7.9,10,8.69,1,2026-01-31 09:25:01
2292,8153372862705,Prodotto Panetteria Tradizionale 2292,Prodotto Panetteria Tradizionale 2292 - descrizione commerciale,Panetteria,2.28,10,2.51,1,2026-01-20 09:25:01
2293,8594883227095,Prodotto Bevande Extra 2293,Prodotto Bevande Extra 2293 - descrizione commerciale,Bevande,2.95,10,3.25,1,2026-01-22 09:25:01
2294,8660393126303,Prodotto Bevande Classico 2294,Prodotto Bevande Classico 2294 - descrizione commerciale,Bevande,2.67,10,2.94,1,2026-01-22 09:25:01
2295,8189303332999,Prodotto Latticini Formato Famiglia 2295,Prodotto Latticini Formato Famiglia 2295 - descrizione commerciale,Latticini,2.13,10,2.34,1,2026-01-14 09:25:01
2296,8523239147201,Prodotto Latticini Formato Famiglia 2296,Prodotto Latticini Formato Famiglia 2296 - descrizione commerciale,Latticini,3.52,10,3.87,1,2026-01-20 09:25:01
2297,8564121138068,Prodotto Panetteria Bio 2297,Prodotto Panetteria Bio 2297 - descrizione commerciale,Panetteria,0.81,10,0.89,1,2026-01-29 09:25:01
2298,8906425123017,Prodotto Bevande Convenienza 2298,Prodotto Bevande Convenienza 2298 - descrizione commerciale,Bevande,2.75,10,3.03,1,2026-01-20 09:25:01
2299,8508946016737,Prodotto Casa Bio 2299,Prodotto Casa Bio 2299 - descrizione commerciale,Casa,7.83,10,8.61,1,2026-01-01 09:25:01
2300,8241226970530,Prodotto Bevande Senza Zucchero 2300,Prodotto Bevande Senza Zucchero 2300 - descrizione commerciale,Bevande,2.03,10,2.23,0,2026-01-19 09:25:01
2301,8869144280617,Prodotto Surgelati Tradizionale 2301,Prodotto Surgelati Tradizionale 2301 - descrizione commerciale,Surgelati,7.19,10,7.91,1,2026-01-12 09:25:01
2302,8508069572913,Prodotto Panetteria Convenienza 2302,Prodotto Panetteria Convenienza 2302 - descrizione commerciale,Panetteria,1.6,10,1.76,1,2026-01-27 09:25:01
2303,8690377113868,Prodotto Surgelati Classico 2303,Prodotto Surgelati Classico 2303 - descrizione commerciale,Surgelati,4.05,10,4.46,1,2026-01-15 09:25:01
2304,8500364112704,Prodotto Igiene Formato Famiglia 2304,Prodotto Igiene Formato Famiglia 2304 - descrizione commerciale,Igiene,4.89,10,5.38,1,2026-01-26 09:25:01
2305,8874396336773,Prodotto Alimentari Tradizionale 2305,Prodotto Alimentari Tradizionale 2305 - descrizione commerciale,Alimentari,3.21,10,3.53,1,2026-01-01 09:25:01
2306,8634974704328,Prodotto Bevande Extra 2306,Prodotto Bevande Extra 2306 - descrizione commerciale,Bevande,2.36,10,2.6,1,2026-01-18 09:25:01
2307,8822443887481,Prodotto Latticini Convenienza 2307,Prodotto Latticini Convenienza 2307 - descrizione commerciale,Latticini,3.26,10,3.59,1,2026-01-19 09:25:01
2308,8979485593654,Prodotto Latticini Formato Famiglia 2308,Prodotto Latticini Formato Famiglia 2308 - descrizione commerciale,Latticini,4.66,10,5.13,1,2026-01-16 09:25:01
2309,8110715345263,Prodotto Casa Classico 2309,Prodotto Casa Classico 2309 - descrizione commerciale,Casa,9.54,10,10.49,1,2026-01-29 09:25:01
2310,8232409181310,Prodotto Surgelati Senza Zucchero 2310,Prodotto Surgelati Senza Zucchero 2310 - descrizione commerciale,Surgelati,1.69,10,1.86,1,2026-01-22 09:25:01
2311,8502008126539,Prodotto Bevande Integrale 2311,Prodotto Bevande Integrale 2311 - descrizione commerciale,Bevande,0.6,10,0.66,1,2026-01-20 09:25:01
2312,8350253069536,Prodotto Alimentari Senza Zucchero 2312,Prodotto Alimentari Senza Zucchero 2312 - descrizione commerciale,Alimentari,4.36,10,4.8,1,2026-01-17 09:25:01
2313,8468184058594,Prodotto Latticini Bio 2313,Prodotto Latticini Bio 2313 - descrizione commerciale,Latticini,0.95,10,1.04,1,2026-01-17 09:25:01
2314,8864438231293,Prodotto Latticini Tradizionale 2314,Prodotto Latticini Tradizionale 2314 - descrizione commerciale,Latticini,1.64,10,1.8,1,2026-01-03 09:25:01
2315,8558334959581,Prodotto Bevande Classico 2315,Prodotto Bevande Classico 2315 - descrizione commerciale,Bevande,0.58,10,0.64,1,2026-01-22 09:25:01
2316,8117304376494,Prodotto Surgelati Premium 2316,Prodotto Surgelati Premium 2316 - descrizione commerciale,Surgelati,2.76,10,3.04,1,2026-01-20 09:25:01
2317,8931399604581,Prodotto Igiene Extra 2317,Prodotto Igiene Extra 2317 - descrizione commerciale,Igiene,2.87,10,3.16,1,2026-01-20 09:25:01
2318,8555033205887,Prodotto Surgelati Tradizionale 2318,Prodotto Surgelati Tradizionale 2318 - descrizione commerciale,Surgelati,7.51,10,8.26,1,2026-01-22 09:25:01
2319,8579234764301,Prodotto Casa Classico 2319,Prodotto Casa Classico 2319 - descrizione commerciale,Casa,3.53,10,3.88,1,2026-01-29 09:25:01
2320,8407370602052,Prodotto Alimentari Premium 2320,Prodotto Alimentari Premium 2320 - descrizione commerciale,Alimentari,3.76,10,4.14,1,2026-01-27 09:25:01
2321,8365981026054,Prodotto Latticini Convenienza 2321,Prodotto Latticini Convenienza 2321 - descrizione commerciale,Latticini,2.13,10,2.34,1,2026-01-21 09:25:01
2322,8864648999963,Prodotto Alimentari Bio 2322,Prodotto Alimentari Bio 2322 - descrizione commerciale,Alimentari,5.77,10,6.35,1,2026-01-10 09:25:01
2323,8284934430644,Prodotto Bevande Classico 2323,Prodotto Bevande Classico 2323 - descrizione commerciale,Bevande,1.86,10,2.05,1,2026-01-09 09:25:01
2324,8537145893626,Prodotto Igiene Integrale 2324,Prodotto Igiene Integrale 2324 - descrizione commerciale,Igiene,4.01,10,4.41,1,2026-01-16 09:25:01
2325,8472873593517,Prodotto Surgelati Formato Famiglia 2325,Prodotto Surgelati Formato Famiglia 2325 - descrizione commerciale,Surgelati,3.9,10,4.29,1,2026-01-21 09:25:01
2326,8917521830823,Prodotto Alimentari Extra 2326,Prodotto Alimentari Extra 2326 - descrizione commerciale,Alimentari,1.57,10,1.73,1,2026-01-07 09:25:01
2327,8303773421111,Prodotto Surgelati Formato Famiglia 2327,Prodotto Surgelati Formato Famiglia 2327 - descrizione commerciale,Surgelati,6.07,10,6.68,1,2026-01-11 09:25:01
2328,8881765730000,Prodotto Panetteria Convenienza 2328,Prodotto Panetteria Convenienza 2328 - descrizione commerciale,Panetteria,2.94,10,3.23,1,2026-01-24 09:25:01
2329,8552875200436,Prodotto Alimentari Integrale 2329,Prodotto Alimentari Integrale 2329 - descrizione commerciale,Alimentari,3.63,10,3.99,1,2026-01-05 09:25:01
2330,8539805628013,Prodotto Latticini Tradizionale 2330,Prodotto Latticini Tradizionale 2330 - descrizione commerciale,Latticini,2.86,10,3.15,1,2026-01-29 09:25:01
2331,8126806461402,Prodotto Panetteria Senza Zucchero 2331,Prodotto Panetteria Senza Zucchero 2331 - descrizione commerciale,Panetteria,1.96,10,2.16,1,2026-01-16 09:25:01
2332,8109978741173,Prodotto Alimentari Convenienza 2332,Prodotto Alimentari Convenienza 2332 - descrizione commerciale,Alimentari,2.42,10,2.66,1,2026-01-29 09:25:01
2333,8393856280605,Prodotto Casa Tradizionale 2333,Prodotto Casa Tradizionale 2333 - descrizione commerciale,Casa,3.03,10,3.33,1,2026-01-20 09:25:01
2334,8291654397565,Prodotto Panetteria Tradizionale 2334,Prodotto Panetteria Tradizionale 2334 - descrizione commerciale,Panetteria,3.39,10,3.73,1,2026-01-20 09:25:01
2335,8521408606803,Prodotto Alimentari Senza Zucchero 2335,Prodotto Alimentari Senza Zucchero 2335 - descrizione commerciale,Alimentari,1.44,10,1.58,1,2026-01-26 09:25:01
2336,8305871663706,Prodotto Alimentari Senza Zucchero 2336,Prodotto Alimentari Senza Zucchero 2336 - descrizione commerciale,Alimentari,1.15,10,1.26,1,2026-01-22 09:25:01
2337,8185660600307,Prodotto Alimentari Tradizionale 2337,Prodotto Alimentari Tradizionale 2337 - descrizione commerciale,Alimentari,2.59,10,2.85,1,2026-01-09 09:25:01
2338,8543346932127,Prodotto Bevande Tradizionale 2338,Prodotto Bevande Tradizionale 2338 - descrizione commerciale,Bevande,2.22,10,2.44,1,2026-01-18 09:25:01
2339,8481323076977,Prodotto Alimentari Tradizionale 2339,Prodotto Alimentari Tradizionale 2339 - descrizione commerciale,Alimentari,1.69,10,1.86,1,2026-01-20 09:25:01
2340,8290118423073,Prodotto Igiene Formato Famiglia 2340,Prodotto Igiene Formato Famiglia 2340 - descrizione commerciale,Igiene,2.7,10,2.97,1,2026-01-15 09:25:01
2341,8415349687304,Prodotto Bevande Tradizionale 2341,Prodotto Bevande Tradizionale 2341 - descrizione commerciale,Bevande,2.86,10,3.15,1,2026-01-29 09:25:01
2342,8879009988169,Prodotto Alimentari Formato Famiglia 2342,Prodotto Alimentari Formato Famiglia 2342 - descrizione commerciale,Alimentari,1.94,10,2.13,1,2026-01-31 09:25:01
2343,8558396553047,Prodotto Alimentari Premium 2343,Prodotto Alimentari Premium 2343 - descrizione commerciale,Alimentari,5.8,10,6.38,1,2026-01-22 09:25:01
2344,8733491076568,Prodotto Casa Formato Famiglia 2344,Prodotto Casa Formato Famiglia 2344 - descrizione commerciale,Casa,11.52,10,12.67,1,2026-01-05 09:25:01
2345,8564949059252,Prodotto Bevande Integrale 2345,Prodotto Bevande Integrale 2345 - descrizione commerciale,Bevande,0.52,10,0.57,1,2026-01-05 09:25:01
2346,8557965355769,Prodotto Alimentari Formato Famiglia 2346,Prodotto Alimentari Formato Famiglia 2346 - descrizione commerciale,Alimentari,3.28,10,3.61,1,2026-01-13 09:25:01
2347,8850815056676,Prodotto Igiene Senza Zucchero 2347,Prodotto Igiene Senza Zucchero 2347 - descrizione commerciale,Igiene,6.55,10,7.21,1,2026-01-12 09:25:01
2348,8908025328601,Prodotto Casa Formato Famiglia 2348,Prodotto Casa Formato Famiglia 2348 - descrizione commerciale,Casa,2.59,10,2.85,1,2026-01-02 09:25:01
2349,8154929547213,Prodotto Alimentari Premium 2349,Prodotto Alimentari Premium 2349 - descrizione commerciale,Alimentari,5.29,10,5.82,1,2026-01-13 09:25:01
2350,8706669580505,Prodotto Casa Classico 2350,Prodotto Casa Classico 2350 - descrizione commerciale,Casa,6.84,10,7.52,1,2026-01-27 09:25:01
2351,8188987007568,Prodotto Bevande Convenienza 2351,Prodotto Bevande Convenienza 2351 - descrizione commerciale,Bevande,0.88,10,0.97,1,2026-01-26 09:25:01
2352,8834101041092,Prodotto Bevande Integrale 2352,Prodotto Bevande Integrale 2352 - descrizione commerciale,Bevande,0.91,10,1.0,1,2026-01-11 09:25:01
2353,8715005842660,Prodotto Igiene Tradizionale 2353,Prodotto Igiene Tradizionale 2353 - descrizione commerciale,Igiene,8.8,10,9.68,1,2026-01-18 09:25:01
2354,8698259405019,Prodotto Bevande Tradizionale 2354,Prodotto Bevande Tradizionale 2354 - descrizione commerciale,Bevande,2.72,10,2.99,1,2026-01-15 09:25:01
2355,8843699626056,Prodotto Igiene Premium 2355,Prodotto Igiene Premium 2355 - descrizione commerciale,Igiene,2.29,10,2.52,1,2026-01-31 09:25:01
2356,8904629810577,Prodotto Surgelati Convenienza 2356,Prodotto Surgelati Convenienza 2356 - descrizione commerciale,Surgelati,4.36,10,4.8,1,2026-01-06 09:25:01
2357,8602349473033,Prodotto Surgelati Bio 2357,Prodotto Surgelati Bio 2357 - descrizione commerciale,Surgelati,1.7,10,1.87,1,2026-01-14 09:25:01
2358,8716311740661,Prodotto Bevande Classico 2358,Prodotto Bevande Classico 2358 - descrizione commerciale,Bevande,2.28,10,2.51,1,2026-01-15 09:25:01
2359,8179678971327,Prodotto Igiene Classico 2359,Prodotto Igiene Classico 2359 - descrizione commerciale,Igiene,3.12,10,3.43,1,2026-01-04 09:25:01
2360,8915739503871,Prodotto Bevande Senza Zucchero 2360,Prodotto Bevande Senza Zucchero 2360 - descrizione commerciale,Bevande,1.93,10,2.12,1,2026-01-18 09:25:01
2361,8849020548405,Prodotto Surgelati Extra 2361,Prodotto Surgelati Extra 2361 - descrizione commerciale,Surgelati,7.96,10,8.76,1,2026-01-12 09:25:01
2362,8324380305089,Prodotto Surgelati Premium 2362,Prodotto Surgelati Premium 2362 - descrizione commerciale,Surgelati,2.7,10,2.97,1,2026-01-19 09:25:01
2363,8910058393678,Prodotto Panetteria Senza Zucchero 2363,Prodotto Panetteria Senza Zucchero 2363 - descrizione commerciale,Panetteria,4.15,10,4.57,1,2026-01-07 09:25:01
2364,8317627559492,Prodotto Panetteria Classico 2364,Prodotto Panetteria Classico 2364 - descrizione commerciale,Panetteria,2.31,10,2.54,1,2026-01-01 09:25:01
2365,8573449109054,Prodotto Igiene Bio 2365,Prodotto Igiene Bio 2365 - descrizione commerciale,Igiene,1.7,10,1.87,1,2026-01-18 09:25:01
2366,8591203639371,Prodotto Igiene Premium 2366,Prodotto Igiene Premium 2366 - descrizione commerciale,Igiene,3.61,10,3.97,1,2026-01-25 09:25:01
2367,8214428949257,Prodotto Igiene Bio 2367,Prodotto Igiene Bio 2367 - descrizione commerciale,Igiene,8.7,10,9.57,1,2026-01-07 09:25:01
2368,8580042288070,Prodotto Latticini Formato Famiglia 2368,Prodotto Latticini Formato Famiglia 2368 - descrizione commerciale,Latticini,3.39,10,3.73,1,2026-01-10 09:25:01
2369,8425838554707,Prodotto Alimentari Formato Famiglia 2369,Prodotto Alimentari Formato Famiglia 2369 - descrizione commerciale,Alimentari,4.98,10,5.48,1,2026-01-28 09:25:01
2370,8673189841605,Prodotto Igiene Bio 2370,Prodotto Igiene Bio 2370 - descrizione commerciale,Igiene,4.35,10,4.79,1,2026-01-17 09:25:01
2371,8656796907140,Prodotto Igiene Senza Zucchero 2371,Prodotto Igiene Senza Zucchero 2371 - descrizione commerciale,Igiene,7.03,10,7.73,1,2026-01-16 09:25:01
2372,8194303831634,Prodotto Casa Integrale 2372,Prodotto Casa Integrale 2372 - descrizione commerciale,Casa,1.88,10,2.07,1,2026-01-12 09:25:01
2373,8723714760121,Prodotto Casa Extra 2373,Prodotto Casa Extra 2373 - descrizione commerciale,Casa,7.99,10,8.79,1,2026-01-19 09:25:01
2374,8572599465392,Prodotto Surgelati Premium 2374,Prodotto Surgelati Premium 2374 - descrizione commerciale,Surgelati,5.78,10,6.36,1,2026-01-19 09:25:01
2375,8543738777595,Prodotto Latticini Premium 2375,Prodotto Latticini Premium 2375 - descrizione commerciale,Latticini,2.85,10,3.14,1,2026-01-08 09:25:01
2376,8491836802733,Prodotto Alimentari Tradizionale 2376,Prodotto Alimentari Tradizionale 2376 - descrizione commerciale,Alimentari,2.35,10,2.59,1,2026-01-08 09:25:01
2377,8179383805468,Prodotto Bevande Convenienza 2377,Prodotto Bevande Convenienza 2377 - descrizione commerciale,Bevande,1.21,10,1.33,1,2026-01-30 09:25:01
2378,8963337810414,Prodotto Casa Classico 2378,Prodotto Casa Classico 2378 - descrizione commerciale,Casa,4.64,10,5.1,1,2026-01-10 09:25:01
2379,8423646579794,Prodotto Latticini Premium 2379,Prodotto Latticini Premium 2379 - descrizione commerciale,Latticini,0.91,10,1.0,1,2026-01-16 09:25:01
2380,8464189028576,Prodotto Alimentari Convenienza 2380,Prodotto Alimentari Convenienza 2380 - descrizione commerciale,Alimentari,2.89,10,3.18,1,2026-01-25 09:25:01
2381,8372696187255,Prodotto Latticini Convenienza 2381,Prodotto Latticini Convenienza 2381 - descrizione commerciale,Latticini,2.3,10,2.53,1,2026-01-02 09:25:01
2382,8211383430681,Prodotto Latticini Senza Zucchero 2382,Prodotto Latticini Senza Zucchero 2382 - descrizione commerciale,Latticini,3.73,10,4.1,1,2026-01-29 09:25:01
2383,8723951350111,Prodotto Igiene Premium 2383,Prodotto Igiene Premium 2383 - descrizione commerciale,Igiene,4.24,10,4.66,1,2026-01-25 09:25:01
2384,8362534429629,Prodotto Bevande Classico 2384,Prodotto Bevande Classico 2384 - descrizione commerciale,Bevande,0.94,10,1.03,1,2026-01-23 09:25:01
2385,8376507909234,Prodotto Igiene Classico 2385,Prodotto Igiene Classico 2385 - descrizione commerciale,Igiene,3.84,10,4.22,1,2026-01-01 09:25:01
2386,8696978905580,Prodotto Bevande Bio 2386,Prodotto Bevande Bio 2386 - descrizione commerciale,Bevande,0.66,10,0.73,1,2026-01-29 09:25:01
2387,8181289414337,Prodotto Panetteria Integrale 2387,Prodotto Panetteria Integrale 2387 - descrizione commerciale,Panetteria,1.32,10,1.45,1,2026-01-17 09:25:01
2388,8607047512359,Prodotto Bevande Bio 2388,Prodotto Bevande Bio 2388 - descrizione commerciale,Bevande,1.22,10,1.34,1,2026-01-15 09:25:01
2389,8300759177901,Prodotto Alimentari Classico 2389,Prodotto Alimentari Classico 2389 - descrizione commerciale,Alimentari,4.5,10,4.95,1,2026-01-18 09:25:01
2390,8836263828461,Prodotto Latticini Bio 2390,Prodotto Latticini Bio 2390 - descrizione commerciale,Latticini,4.04,10,4.44,1,2026-01-23 09:25:01
